NodeIdentifier1,NodeIdentifier2,InTestSet
CDK6,AML1 iso8_S276,False
ERK2,AML1 iso8_S276,False
CDK1,AML1 iso8_S293,False
CDK2,AML1 iso8_S293,False
CDK6,AML1 iso8_S293,False
ERK1,AML1 iso8_S293,False
ERK2,AML1 iso8_S293,False
CDK1,AML1 iso8_S303,False
CDK2,AML1 iso8_S303,False
ERK1,AML1 iso8_S303,False
ERK2,AML1 iso8_S303,False
CDK1,AML1 iso8_S424,False
CDK6,AML1 iso8_S424,False
ERK1,AML1 iso8_S462,False
ERK2,AML1 iso8_S462,False
CDK1,AML1 iso8_S48,False
CDK6,AML1 iso8_S48,False
CDK1,AML1 iso8_T300,False
CDK2,AML1 iso8_T300,False
CDK6,AML1 iso8_T300,False
ERK1,AML1 iso8_T300,False
ERK2,AML1 iso8_T300,False
HIPK2,AML1_S249,False
HIPK2,AML1_S276,False
PAK4,AML1_T207,False
HIPK2,AML1_T273,False
Pim1,AML2_S149,False
CDK4,AML2_S356,False
Pim1,AML2_T151,False
Pim1,AML2_T153,False
Pim1,AML2_T155,False
AurA,AML2_T173,False
AurB,AML2_T173,False
AMPKA1,AML3_S118,False
JNK1,AML3_S118,False
Akt1,AML3_S196,False
ERK1,AML3_S24,False
Akt1,AML3_S28,False
ERK1,AML3_S28,False
ERK1,AML3_S294,False
ERK1,AML3_S312,False
ERK1,AML3_S340,False
CDK4,AML3_S465,False
ERK1,AML3_S503,False
Akt1,AML3_T198,False
Akt1,AML3_T200,False
AMPKA1,AMOTL1_S793,False
mTOR,AMOTL2_S759,False
FGFR1,AMOTL2_Y107,False
LATS1,AMOT_S175,False
LATS2,AMOT_S175,False
PKCI,AMOT_S538,False
PKCI,AMOT_T536,False
PKCI,AMOT_T750,False
AMPKA1,AMPKA1_S360,False
Pim2,AMPKA1_S467,False
GSK3B,AMPKA1_S486,False
AMPKA1,AMPKA1_S494,False
Akt1,AMPKA1_S494,False
AMPKA1,AMPKA1_S496,False
Akt1,AMPKA1_S496,False
PKCA,AMPKA1_S496,False
PKCB,AMPKA1_S496,False
AMPKA1,AMPKA1_T183,False
BRSK1 iso2,AMPKA1_T183,False
BRSK2,AMPKA1_T183,False
CAMK2B,AMPKA1_T183,False
CAMKK1,AMPKA1_T183,False
LKB1,AMPKA1_T183,False
MLK3,AMPKA1_T183,False
AMPKA1,AMPKA1_T388,False
GSK3B,AMPKA1_T482,False
GSK3A,AMPKA1_T490,False
GSK3B,AMPKA1_T490,False
ATM,AMPKA2_T172,False
LKB1,AMPKA2_T172,False
PLK1,AMPKA2_T172,False
TAK1,AMPKA2_T172,False
Fyn,AMPKA2_Y436,False
AMPKA1,AMPKB1_S108,False
AMPKA1,AMPKB1_S174,False
AMPKA1,AMPKB1_S177,False
AMPKA1,AMPKB1_S24,False
PKACA,AMPKB1_S24,False
AMPKA1,AMPKB1_T148,False
AMPKA1,AMPKB1_T158,False
AMPKA1,AMPKB1_T80,False
DNAPK,AMPKG1_S192,False
DNAPK,AMPKG1_T284,False
CDK2,ANKLE2_S528,False
Chk1,ANKRD12 iso2_S76,False
CDK2,ANKRD17_S2042,False
CDK2,ANKRD17_S2045,False
mTOR,ANKRD17_S2045,False
mTOR,ANKRD17_S2047,False
GSK3A,ANKRD28_S1007,False
Akt2,ANKRD2_S99,False
CK2A1,ANP32A_S158,False
CK2A1,ANP32A_S204,False
CK2A1,ANP32B_T244,False
PKACA,ANPA_S529,False
PKCA,ANXA1_S27,False
PKCA,ANXA1_S28,False
PKCB,ANXA1_S28,False
ChaK1,ANXA1_S5,False
PKACA,ANXA1_T216,False
Abl,ANXA1_Y21,False
EGFR,ANXA1_Y21,False
Src,ANXA1_Y21,False
PKCA,ANXA2_S12,False
PKCA,ANXA2_S26,False
PKCB,ANXA2_S26,False
IGF1R,ANXA2_Y24,False
Src,ANXA2_Y24,False
Yes,ANXA2_Y24,False
AMPKA2,AP-2 alpha_S219,False
PKACA,AP-2 alpha_S239,False
PRKD1,AP-2 alpha_S258,False
PRKD1,AP-2 alpha_S326,False
PRKD1,AP2B1_S258,False
PRKD1,AP2B1_Y277,False
Src,AP2B1_Y737,False
AAK1,AP2M1_T156,False
BIKE,AP2M1_T156,False
LRRK2,AP2M1_T156,False
p90RSK,APAF_S268,False
mTOR,APBA3_S7,False
mTOR,APBA3_T5,False
PLK1,APC1_S355,False
CDK1,APC1_S373,False
PLK1,APC1_S373,False
CDK1,APC1_S377,False
PLK1,APC1_S377,False
PLK1,APC1_S547,False
CDK1,APC1_S555,False
CDK1,APC1_S688,False
PLK1,APC1_S688,False
CDK1,APC1_T291,False
PLK1,APC1_T291,False
PLK1,APC1_T520,False
CDK1,APC1_T530,False
PLK1,APC1_T530,False
CDK1,APC1_T537,False
CDK1,APC1_T701,False
PLK1,APC1_T701,False
CDK1,APC4_S779,False
PLK1,APC4_S779,False
PLK1,APC7_S17,False
PLK1,APC7_S23,False
PLK1,APC7_S30,False
CK1E,APC_S1279,False
CDK2,APC_S1360,False
CK1E,APC_S1392,False
GSK3B,APC_S1503,False
CK1A,APC_S1504,False
CK1D,APC_S1504,False
CK1G1,APC_S1504,False
CK1A,APC_S1505,False
CK1D,APC_S1505,False
CK1G1,APC_S1505,False
CK1A,APC_S1507,False
CK1D,APC_S1507,False
CK1G1,APC_S1507,False
CK1A,APC_S1510,False
CK1D,APC_S1510,False
CK1G1,APC_S1510,False
ATM,APLF_S116,False
PKCA,APLP2_T723,False
CDK1,APLP2_T736,False
JNK1,APLP2_T736,False
JNK2,APLP2_T736,False
JNK3,APLP2_T736,False
PKACA,APOBEC3B_T214,False
PKACA,APOBEC3G_T32,False
CK2A1,APOE_S314,False
ROCK2,APP iso4_T654,False
CDK5,APP iso4_T668,False
JNK1,APP iso4_T668,False
JNK2,APP iso4_T668,False
JNK3,APP iso4_T668,False
PKACA,APPL_S410,False
PKCA,APPL_S430,False
PKACA,APP_S679,False
CDK1,APP_T743,False
LRRK2,APP_T743,False
CDK1,APRIN_T1370,False
PKCG,APTX_T125,False
PKCA,AQP1_T157,False
PKCA,AQP1_T239,False
PKACA,AQP2_S256,False
PKCA,AQP2_S256,False
ROCK1,AQP2_T269,False
PKACA,AQP4_S276,False
PKACA,AQP5_S156,False
PKCZ,AQP9_S11,False
PKCZ,AQP9_S222,False
Src,ARAF_Y301,False
Src,ARAF_Y302,False
CK2A1,ARC_T149,False
GSK3B,AREL1 iso2_T783,False
PKACA,ARFGEF1_S883,False
PAK2,ARHGAP15_S292,False
PAK2,ARHGAP15_S4,False
PAK2,ARHGAP15_S41,False
PAK2,ARHGAP15_S43,False
Akt1,ARHGAP19_S422,False
ROCK1,ARHGAP19_S422,False
CDK1,ARHGAP19_T404,False
CDK1,ARHGAP19_T476,False
AurB,ARHGAP21_S131,False
Akt1,ARHGAP22_S16,False
AurB,ARHGAP23_S127,False
ROCK1,ARHGAP24_S391,False
ROCK1,ARHGAP24_S413,False
ROCK1,ARHGAP24_S415,False
ROCK1,ARHGAP24_S437,False
ROCK1,ARHGAP24_T452,False
PKCD,ARHGAP3_S171,False
Lck,ARHGAP3_Y153,False
Fyn,ARHGAP3_Y21,False
Src,ARHGAP3_Y21,False
Brk,ARHGAP5_Y1109,False
Src,ARHGAP5_Y1109,False
INSR,ARHGAP5_Y306,False
JNK1,ARHGAP8_S455,False
TTK,ARHGEF17_T1007,False
TTK,ARHGEF17_T751,False
TTK,ARHGEF17_T944,False
PKCA,ARHGEF1_S240,False
JAK2,ARHGEF1_Y738,False
MARK2,ARHGEF2 iso2_S885,False
PAK1,ARHGEF2 iso2_S885,False
PAK4,ARHGEF2 iso2_S885,False
ERK1,ARHGEF2 iso2_S959,False
MARK2,ARHGEF2 iso2_S959,False
ERK1,ARHGEF2 iso2_T678,False
MARK2,ARHGEF2_S143,False
MARK3,ARHGEF2_S151,False
Chk1,ARHGEF2_S172,False
MARK2,ARHGEF2_S172,False
AurA,ARHGEF2_S886,False
PAK1,ARHGEF2_S886,False
CDK1,ARHGEF2_S960,False
ERK1,ARHGEF2_T679,False
ERK2,ARHGEF2_T679,False
Src,ARHGEF2_Y198,False
Src,ARHGEF4 iso3_Y94,False
PKCT,ARHGEF6_S225,False
PKCT,ARHGEF6_S488,False
PKACA,ARHGEF6_S684,False
PKG1,ARHGEF6_S684,False
Src,ARHGEF7 iso1_Y442,False
PKCG,ARHGEF7_S518,False
PKCG,ARHGEF7_S761,False
CDK2,ARID1A_S363,False
AMPKA2,ARMC10_S45,False
CK2A1,ARNT_S77,False
Nik,ARP2_T237,False
Nik,ARP2_T238,False
PLK4,ARP2_T238,False
Nik,ARP2_Y202,False
AurA,ARPC1B_T21,False
PAK1,ARPC1B_T21,False
MAPKAPK2,ARPC5_S77,False
MAST3,ARPP-19 iso2_S46,False
PKACA,ARPP-19_S104,False
PKG1,ARPP-19_S104,False
MASTL,ARPP-19_S62,False
ERK1,ARRB1_S412,False
ERK2,ARRB1_S412,False
ERK1,ARRB2_S14,False
ERK2,ARRB2_S14,False
ERK1,ARRB2_T276,False
ERK2,ARRB2_T276,False
CK2A1,ARRB2_T382,False
PKCA,ARX_S174,False
Akt1,AR_S215,False
Pim1,AR_S215,False
Pim1,AR_S220,False
AurA,AR_S293,False
CDK1,AR_S310,False
CDK11B,AR_S310,False
CDK5,AR_S310,False
CDK1,AR_S516,False
CDK7,AR_S516,False
ERK1,AR_S516,False
ERK2,AR_S516,False
PAK6,AR_S579,False
PKCA,AR_S579,False
ERK1,AR_S651,False
JNK1,AR_S651,False
P38A,AR_S651,False
Akt1,AR_S792,False
CDK1,AR_S83,False
CDK5,AR_S83,False
CDK9,AR_S83,False
CDK2,AR_S96,False
AurA,AR_T282,False
Pim1,AR_T851,False
Fer,AR_Y225,False
Ack,AR_Y269,False
Ack,AR_Y365,False
Ack,AR_Y535,False
Src,AR_Y535,False
Akt1,AS160_S318,False
SGK1,AS160_S318,False
Akt1,AS160_S341,False
SGK1,AS160_S341,False
p90RSK,AS160_S341,False
Chk1,AS160_S485,False
Akt1,AS160_S570,False
SGK1,AS160_S570,False
p90RSK,AS160_S570,False
Chk1,AS160_S588,False
SGK1,AS160_S588,False
p90RSK,AS160_S588,False
Akt1,AS160_S666,False
SGK1,AS160_S666,False
p90RSK,AS160_S666,False
Akt1,AS160_S751,False
SGK1,AS160_S751,False
p90RSK,AS160_S751,False
Akt1,AS160_T568,False
SGK1,AS160_T568,False
p90RSK,AS160_T568,False
Akt1,AS160_T642,False
SGK1,AS160_T642,False
p90RSK,AS160_T642,False
ERK1,ASB2_S371,False
TBK1,ASB8_S17,False
CDK1,ASE-1_S285,False
Chk1,ASF1A_S166,False
DNAPK,ASF1A_S192,False
TLK2,ASF1A_S192,False
TLK2,ASF1B_S198,False
PKACA,ASIC1 iso1_S525,False
Akt1,ASK1_S83,False
Akt2,ASK1_S83,False
Pim1,ASK1_S83,False
RSK2,ASK1_S83,False
ASK1,ASK1_S966,False
PDK1,ASK1_S966,False
RSK2,ASK1_T1109,False
RSK2,ASK1_T1326,False
ASK1,ASK1_T813,False
LRRK2,ASK1_T825,False
ASK1,ASK1_T838,False
LRRK2,ASK1_T838,False
PRKD1,ASK1_T838,False
ASK1,ASK1_T842,False
JAK1,ASK1_Y718,False
JAK2,ASK1_Y718,False
Src,AT1_Y319,False
CDK1,ATAD5_S653,False
Akt1,ATASE_T397,False
TAK1,ATAT1_S237,False
CK1A,ATF-1_S36,False
CK2A1,ATF-1_S36,False
CK1A,ATF-1_S41,False
CK2A1,ATF-1_S41,False
CK1A,ATF-1_S47,False
CK2A1,ATF-1_S47,False
CK1A,ATF-1_S50,False
CK2A1,ATF-1_S50,False
CK1A,ATF-1_S51,False
CK2A1,ATF-1_S51,False
CDK3,ATF-1_S63,False
MSK1,ATF-1_S63,False
PKCA,ATF-2_S121,False
PKCB,ATF-2_S121,False
PKCB iso2,ATF-2_S121,False
ATM,ATF-2_S498,False
VRK1,ATF-2_S62,False
JNK2,ATF-2_S90,False
CDK2,ATF-2_T116,False
PKCE,ATF-2_T52,False
ERK1,ATF-2_T69,False
JNK2,ATF-2_T69,False
P38A,ATF-2_T69,False
P38B,ATF-2_T69,False
PLK3,ATF-2_T69,False
ERK1,ATF-2_T71,False
ERK2,ATF-2_T71,False
JNK1,ATF-2_T71,False
JNK2,ATF-2_T71,False
P38B,ATF-2_T71,False
P38G,ATF-2_T71,False
CK2A1,ATF-4_S184,False
CK2A1,ATF-4_S215,False
CK2B,ATF-4_S215,False
RSK2,ATF-4_S245,False
Ret,ATF-4_T114,False
Ret,ATF-4_T115,False
Ret,ATF-4_T119,False
P38A,ATF6A_T166,False
P38B,ATF7_T51,False
ULK1,ATG101_S203,False
CDK1,ATG13_S224,False
ULK1,ATG13_S355,False
ULK1,ATG13_S389,False
CDK1,ATG13_S44,False
CDK1,ATG13_T332,False
CDK1,ATG13_T342,False
ULK1,ATG14_S29,False
PKACA,ATG16L1 iso2_S268,False
PKACA,ATG16L1 iso3_S269,False
IKKA,ATG16L1_S278,False
ULK1,ATG16L1_S278,False
ULK1,ATG4B_S316,False
Akt1,ATG4B_S34,False
PFKP,ATG4B_S34,False
MST4,ATG4B_S383,False
PAK1,ATG5_T101,False
ULK1,ATG9A_S14,False
AMPKA1,ATG9A_S761,False
ULK1,ATG9A_S761,False
Src,ATG9A_Y15,False
Src,ATG9A_Y8,False
ALK,ATIC_Y104,False
AurB,ATM_S1403,False
ATM,ATM_S1981,False
ATR,ATM_S1981,False
ATM,ATM_S2996,False
ATM,ATM_S367,False
ATM,ATM_S440,False
CDK5,ATM_S794,False
ATM,ATM_T1885,False
EGFR,ATM_Y370,False
PKACA,ATP1A1_S943,False
Src,ATP1A1_Y149,False
Src,ATP1A1_Y260,False
PKCA,ATP5C_S146,False
Akt2,ATP7A_S1424,False
Akt2,ATP7A_S1463,False
Akt2,ATP7A_S1466,False
PRKD1,ATP7B_S1121,False
PRKD1,ATP7B_S1453,False
PRKD1,ATP7B_S478,False
PRKD1,ATP7B_S481,False
CDK2,ATRIP_S224,False
ATR,ATRIP_S68,False
ATR,ATRIP_S72,False
CDK1,ATR_S428,False
PKACA,ATR_S435,False
ATR,ATR_T1989,False
Abl,ATR_Y291,False
Abl,ATR_Y310,False
ATM,AVEN_S135,False
ERK1,Abi-1_S183,False
ERK2,Abi-1_S183,False
CDK1,Abi-1_S216,False
ERK1,Abi-1_S216,False
ERK2,Abi-1_S216,False
ERK1,Abi-1_S225,False
ERK1,Abi-1_S267,False
ERK2,Abi-1_S267,False
ERK1,Abi-1_S392,False
ERK2,Abi-1_S392,False
ERK1,Abi-1_S410,False
ERK2,Abi-1_S410,False
ERK1,Abi-1_T265,False
ERK2,Abi-1_T265,False
ERK1,Abi-1_T394,False
Abl,Abi-1_Y213,False
LATS2,Abl iso2_T197,False
Abl,Abl iso2_Y412,False
Src,Abl iso2_Y488,False
PAK2,Abl_S618,False
PAK2,Abl_S619,False
CLK1,Abl_T735,False
Cot,Abl_T735,False
MST1,Abl_T735,False
MST2,Abl_T735,False
TTK,Abl_T735,False
Fyn,Abl_Y115,False
Hck,Abl_Y115,False
LYN,Abl_Y115,False
Fyn,Abl_Y128,False
Hck,Abl_Y128,False
LYN,Abl_Y128,False
Fyn,Abl_Y139,False
Hck,Abl_Y139,False
LYN,Abl_Y139,False
Fyn,Abl_Y172,False
Hck,Abl_Y172,False
LYN,Abl_Y172,False
Fyn,Abl_Y185,False
Hck,Abl_Y185,False
LYN,Abl_Y185,False
Fyn,Abl_Y215,False
Hck,Abl_Y215,False
Fyn,Abl_Y226,False
Hck,Abl_Y226,False
LYN,Abl_Y226,False
BCR-ABL1,Abl_Y232,False
BCR-ABL1,Abl_Y253,False
BCR-ABL1,Abl_Y257,False
Abl,Abl_Y393,False
Fyn,Abl_Y393,False
Hck,Abl_Y393,False
LYN,Abl_Y393,False
Fyn,Abl_Y70,False
Hck,Abl_Y70,False
LYN,Abl_Y70,False
ATM,Abraxas_S404,False
ATM,Abraxas_S406,False
Ack,Ack_Y284,False
PDGFRB,Ack_Y635,False
Etk,Ack_Y859,False
CDK2,Afadin_T1352,False
Bcr,Afadin_T909,False
GSK3A,Aiolos_S378,False
GSK3B,Aiolos_S378,False
CK2A1,Akt1_S129,False
AXL,Akt1_S473,False
CDK1,Akt1_S473,False
DNAPK,Akt1_S473,False
IKKE,Akt1_S473,False
LRRK2,Akt1_S473,False
MAPKAPK2,Akt1_S473,False
Mer,Akt1_S473,False
PDK1,Akt1_S473,False
PKCA,Akt1_S473,False
PRKD1,Akt1_S473,False
TBK1,Akt1_S473,False
mTOR,Akt1_S473,False
CDK2,Akt1_S477,False
CAMKK2,Akt1_T308,False
CDK1,Akt1_T308,False
DNAPK,Akt1_T308,False
ERK4,Akt1_T308,False
IKKE,Akt1_T308,False
Mer,Akt1_T308,False
PDK1,Akt1_T308,False
PIK3CA,Akt1_T308,False
PKCA,Akt1_T308,False
PRKD1,Akt1_T308,False
TBK1,Akt1_T308,False
Tyro3,Akt1_T308,False
GSK3A,Akt1_T312,False
mTOR,Akt1_T450,False
Akt1,Akt1_T72,False
Ret,Akt1_Y315,False
Brk,Akt1_Y326,False
CK2A1,Akt2_S131,False
PDK1,Akt2_T309,False
PDK1,Akt3_T305,False
Src,Alix_Y319,False
Abl,ArgBP2 iso2_Y164,False
Abl,ArgBP2 iso2_Y175,False
Abl,ArgBP2 iso2_Y573,False
Abl,ArgBP2 iso2_Y59,False
PKACA,ArgBP2_S259,False
PDGFRB,Arg_Y116,False
PDGFRB,Arg_Y139,False
PDGFRB,Arg_Y161,False
Abl,Arg_Y261,False
Arg,Arg_Y261,False
PDGFRB,Arg_Y272,False
PDGFRB,Arg_Y299,False
PDGFRB,Arg_Y303,False
PDGFRB,Arg_Y310,False
Arg,Arg_Y439,False
PDGFRB,Arg_Y439,False
ATM,Artemis_S503,False
ATR,Artemis_S516,False
DNAPK,Artemis_S516,False
DNAPK,Artemis_S534,False
DNAPK,Artemis_S538,False
DNAPK,Artemis_S548,False
DNAPK,Artemis_S553,False
ATM,Artemis_S645,False
ATR,Artemis_S645,False
DNAPK,Artemis_S645,False
ATM,Artemis_S647,False
ATM,Artemis_S648,False
ATM,Artemis_S649,False
ATM,Artemis_T656,False
AurA,AurA_S10,False
AurA,AurA_S104,False
AurA,AurA_S226,False
AurA,AurA_S266,False
AurA,AurA_S342,False
PAK1,AurA_S342,False
AurA,AurA_S391,False
AurA,AurA_S41,False
AurA,AurA_S67,False
AurA,AurA_S83,False
AurA,AurA_S98,False
AurA,AurA_T16,False
AurA,AurA_T288,False
PAK1,AurA_T288,False
PKACA,AurA_T288,False
AurA,AurA_Y148,False
Src,AurA_Y148,False
PKCE,AurB_S227,False
Chk1,AurB_S331,False
Chk2,AurB_S331,False
AurB,AurB_S7,False
AurB,AurB_T232,False
MST1,AurB_T232,False
CDC7,AurB_T236,False
PLK1,AurB_T236,False
Akt1,AurB_T73,False
CDK2,B-Myb_S577,False
CK2A1,B-Myb_T18,False
CK1A,BACE_S498,False
ROCK2,BACE_S498,False
P38A,BACE_S83,False
CDK5,BACE_T252,False
p70S6K,BACH2_S521,False
ARAF,BAD_S118,False
BRAF,BAD_S118,False
PAK1,BAD_S118,False
PKACA,BAD_S118,False
PKCE,BAD_S118,False
PKCI,BAD_S118,False
RAF1,BAD_S118,False
PAK1,BAD_S134,False
PAK1,BAD_S74,False
ARAF,BAD_S75,False
BRAF,BAD_S75,False
ERK1,BAD_S75,False
ERK2,BAD_S75,False
PAK1,BAD_S75,False
PKACA,BAD_S75,False
PKCE,BAD_S75,False
PKCI,BAD_S75,False
PKCT,BAD_S75,False
PRKD1,BAD_S75,False
Pim1,BAD_S75,False
Pim3,BAD_S75,False
RAF1,BAD_S75,False
RSK2,BAD_S75,False
p90RSK,BAD_S75,False
CDK1,BAD_S91,False
ARAF,BAD_S99,False
Akt1,BAD_S99,False
BRAF,BAD_S99,False
PAK1,BAD_S99,False
PKACA,BAD_S99,False
PKCE,BAD_S99,False
PKCI,BAD_S99,False
PRKD1,BAD_S99,False
RAF1,BAD_S99,False
RSK2,BAD_S99,False
VRK1,BAF_S4,False
VRK2,BAF_S4,False
VRK3,BAF_S4,False
VRK1,BAF_T2,False
VRK1,BAF_T3,False
VRK2,BAF_T3,False
MAPKAPK2,BAG2_S20,False
PKCD,BAG3_S187,False
CDK1,BAG3_S289,False
ERK1,BAG3_S289,False
mTOR,BAG3_S289,False
CDK1,BAG3_S291,False
CDK5,BAG3_S291,False
ERK1,BAG3_S377,False
CDK1,BAG3_T285,False
mTOR,BAG3_T285,False
Etk,BAK1_Y108,False
ERK1,BANP_T337,False
ERK2,BANP_T337,False
ERK1,BANP_T352,False
ERK2,BANP_T352,False
Akt2,BAP37_S176,False
AurA,BAP37_S39,False
PKCA,BAP37_S39,False
Akt1,BAP37_S91,False
Akt2,BAP37_S91,False
CDK1,BARD1_S148,False
CDK2,BARD1_S148,False
CDK1,BARD1_S251,False
CDK2,BARD1_S251,False
CDK1,BARD1_S288,False
CDK2,BARD1_S288,False
CDK1,BARD1_T299,False
CDK2,BARD1_T299,False
Chk1,BAT2L_S166,False
CDK2,BAT2_T1353,False
ATM,BAT3_S218,False
ATM,BAT3_S26,False
ICK,BAT3_T1080,False
GSK3B,BAX_S163,False
Akt1,BAX_S184,False
Chk1,BAZ1A_S1320,False
Abl,BCAP_Y513,False
Abl,BCAP_Y553,False
Abl,BCAP_Y570,False
Abl,BCAP_Y594,False
Abl,BCAP_Y694,False
Src,BCKDK_Y246,False
GSK3B,BCLAF1_S531,False
CDK2,BCLAF1_T840,False
Src,BCLAF1_Y150,False
Src,BCLAF1_Y284,False
Src,BCLAF1_Y408,False
Src,BCLAF1_Y80,False
Src,BCLAF1_Y81,False
Src,BCLAF1_Y93,False
Chk2,BDNF_T62,False
TEC,BDP1_Y281,False
TEC,BDP1_Y303,False
TEC,BDP1_Y354,False
TEC,BDP1_Y389,False
PKCD,BEST1_S358,False
CK1A,BHLHB2_S243,False
JNK1,BID_T59,False
JNK3,BID_T59,False
CK2A1,BIK_S35,False
CK2A1,BIK_T33,False
CDK1,BIM iso2_S44,False
JNK1,BIM iso2_S44,False
JNK1,BIM iso2_S58,False
JNK1,BIM iso2_T56,False
ERK1,BIM_S69,False
ERK2,BIM_S69,False
Akt1,BIM_S87,False
AurA,BIM_S93,False
AurA,BIM_S94,False
AurA,BIM_S98,False
CDK2,BIN1_T348,False
CDK5,BIN1_T348,False
GRK4,BKR2_S366,False
GRK4,BKR2_S373,False
PKCA,BKR2_S373,False
GRK4,BKR2_S375,False
Src,BKR2_Y177,False
Src,BKR2_Y347,False
TTK,BLM_S1290,False
TTK,BLM_S1296,False
TTK,BLM_S144,False
CDK2,BLM_S175,False
NEK11,BLM_S338,False
Chk1,BLM_S502,False
Chk1,BLM_S539,False
Chk1,BLM_S646,False
CDK1,BLM_S714,False
ATM,BLM_T122,False
ATR,BLM_T122,False
GSK3B,BLM_T171,False
Chk1,BLM_T182,False
Chk2,BLM_T182,False
CDK1,BLM_T766,False
ATM,BLM_T99,False
ATR,BLM_T99,False
Syk,BLNK_Y178,False
Syk,BLNK_Y189,False
Syk,BLNK_Y72,False
Syk,BLNK_Y84,False
Syk,BLNK_Y96,False
GSK3B,BMAL1_S17,False
GSK3B,BMAL1_T21,False
JNK1,BMF_S74,False
ERK2,BMF_S77,False
CK2A1,BMI1_S110,False
Akt1,BMI1_S316,False
Akt2,BMI1_S316,False
CDK2,BMZF-2_S509,False
ULK1,BNIP3L_S35,False
PKACA,BNIP3_T188,False
CDK1,BORA_S112,False
CDK1,BORA_S137,False
CDK1,BORA_S252,False
GSK3B,BORA_S274,False
GSK3B,BORA_S278,False
CDK9,BORA_S325,False
CDK1,BORA_S41,False
PLK1,BORA_S497,False
ATR,BORA_T501,False
PLK1,BORA_T501,False
CDKL2,BPY2-IP1_S900,False
CDKL5,BPY2-IP1_S900,False
ERK1,BRAF_S151,False
Akt1,BRAF_S365,False
Akt3,BRAF_S365,False
Akt1,BRAF_S429,False
Akt3,BRAF_S429,False
PAK1,BRAF_S446,False
BRAF,BRAF_S614,False
AMPKA1,BRAF_S729,False
BRAF,BRAF_T373,False
ERK1,BRAF_T401,False
ERK2,BRAF_T401,False
ERK1,BRAF_T753,False
ERK2,BRAF_T753,False
CDK1,BRCA1_S114,False
CDK2,BRCA1_S114,False
ATR,BRCA1_S1143,False
PLK1,BRCA1_S1164,False
ATM,BRCA1_S1189,False
CDK1,BRCA1_S1189,False
CDK1,BRCA1_S1191,False
ATM,BRCA1_S1387,False
ATM,BRCA1_S1423,False
ATR,BRCA1_S1423,False
ATM,BRCA1_S1457,False
ATR,BRCA1_S1457,False
ATM,BRCA1_S1497,False
CDK1,BRCA1_S1497,False
CDK2,BRCA1_S1497,False
ATM,BRCA1_S1524,False
ATR,BRCA1_S1524,False
ATM,BRCA1_S1542,False
CK2A1,BRCA1_S1572,False
AurA,BRCA1_S308,False
CDK4,BRCA1_S632,False
Akt1,BRCA1_S694,False
Chk2,BRCA1_S988,False
Akt1,BRCA1_T509,False
FRK,BRCA1_Y1552,False
PLK1,BRCA2_S193,False
PLK1,BRCA2_S205,False
PLK1,BRCA2_S206,False
CDK1,BRCA2_S3291,False
PLK1,BRCA2_T203,False
PLK1,BRCA2_T207,False
CDK2,BRCA2_T77,False
JAK2,BRD4_Y97,False
JAK2,BRD4_Y98,False
mTOR,BRD9_S588,False
Akt1,BRF1_S203,False
MAPKAPK2,BRF1_S203,False
PKACA,BRF1_S334,False
MAPKAPK2,BRF1_S54,False
PKACA,BRF1_S54,False
Akt1,BRF1_S92,False
MAPKAPK2,BRF1_S92,False
BRSK1 iso2,BRSK1 iso2_S209,False
BRSK1 iso2,BRSK1 iso2_T205,False
CAMKK1,BRSK1 iso2_T205,False
LKB1,BRSK1 iso2_T205,False
LKB1,BRSK1_T189,False
LKB1,BRSK2_T174,False
PKACA,BRSK2_T260,False
NEK6,BSG iso2_S252,False
Fyn,BSG iso2_Y140,False
CDK2,BTG1_S159,False
Lck,BTLA_Y226,False
Lck,BTLA_Y243,False
Lck,BTLA_Y282,False
ATM,BTRC_S158,False
AMPKA1,BTRC_S82,False
CDK1,BUB1B_S1043,False
TTK,BUB1B_S1043,False
TTK,BUB1B_S435,False
CDK1,BUB1B_S543,False
TTK,BUB1B_S543,False
CDK1,BUB1B_S670,False
TTK,BUB1B_S670,False
PLK1,BUB1B_S676,False
PLK1,BUB1B_T1008,False
PLK1,BUB1B_T680,False
PLK1,BUB1B_T792,False
BUB1,BUB1_S176,False
BUB1,BUB1_S198,False
ATM,BUB1_S314,False
BUB1,BUB1_S454,False
BUB1,BUB1_S510,False
BUB1,BUB1_S511,False
BUB1,BUB1_S525,False
BUB1,BUB1_S563,False
CDK1,BUB1_S593,False
BUB1,BUB1_S618,False
BUB1,BUB1_S667,False
BUB1,BUB1_S679,False
BUB1,BUB1_S752,False
BUB1,BUB1_S969,False
BUB1,BUB1_T148,False
BUB1,BUB1_T173,False
BUB1,BUB1_T213,False
BUB1,BUB1_T552,False
BUB1,BUB1_T589,False
CDK1,BUB1_T609,False
BUB1,BUB1_T960,False
ATM,BUB3_S135,False
BUB1,BUB3_S19,False
P38A,BUB3_S211,False
PKM iso2,BUB3_Y207,False
Chk1,BUD13_S18,False
PKCZ,BVR_S149,False
PKCD,BVR_S21,False
ERK1,BVR_S230,False
PKCD,BVR_S230,False
PKCZ,BVR_S230,False
PKCD,BVR_S237,False
PKCD,BVR_S33,False
INSR,BVR_Y198,False
INSR,BVR_Y228,False
BVR,BVR_Y72,False
BVR,BVR_Y83,False
IKKB,Bcl-10_S134,False
IKKB,Bcl-10_S136,False
IKKB,Bcl-10_S138,False
